Iterasi,P20_G200_10_Customers,P20_G500_10_Customers,P20_G1000_10_Customers,P50_G200_10_Customers,P50_G500_10_Customers,P50_G1000_10_Customers,P100_G200_10_Customers,P100_G500_10_Customers,P100_G1000_10_Customers,P20_G200_20_Customers,P20_G500_20_Customers,P20_G1000_20_Customers,P50_G200_20_Customers,P50_G500_20_Customers,P50_G1000_20_Customers,P100_G200_20_Customers,P100_G500_20_Customers,P100_G1000_20_Customers,P20_G200_30_Customers,P20_G500_30_Customers,P20_G1000_30_Customers,P50_G200_30_Customers,P50_G500_30_Customers,P50_G1000_30_Customers,P100_G200_30_Customers,P100_G500_30_Customers,P100_G1000_30_Customers,P20_G200_40_Customers,P20_G500_40_Customers,P20_G1000_40_Customers,P50_G200_40_Customers,P50_G500_40_Customers,P50_G1000_40_Customers,P100_G200_40_Customers,P100_G500_40_Customers,P100_G1000_40_Customers,P20_G200_50_Customers,P20_G500_50_Customers,P20_G1000_50_Customers,P50_G200_50_Customers,P50_G500_50_Customers,P50_G1000_50_Customers,P100_G200_50_Customers,P100_G500_50_Customers,P100_G1000_50_Customers
24,0.000108565161,0.000111285712,0.000117310022,0.000118889317,0.000113862305,0.000121901035,0.000130840057,0.000128821633,0.000130992583,0.000059966842,0.000060113237,0.000058896636,0.000063462786,0.000066267699,0.000064734442,0.000066818727,0.000068760776,0.000068581416,0.000035567036,0.000036687098,0.000036807847,0.000038643273,0.000037560310,0.000036721423,0.000039010262,0.000043036906,0.000041602891,0.000032573669,0.000029939367,0.000030272168,0.000030301376,0.000030833297,0.000031135283,0.000033476358,0.000032611724,0.000034170616,0.000019696750,0.000019703360,0.000020167433,0.000020632667,0.000020735221,0.000020945253,0.000021559343,0.000020808916,0.000021667220
25,0.000108565161,0.000111285712,0.000117310022,0.000118889317,0.000114519962,0.000121945111,0.000130840057,0.000128821633,0.000131196810,0.000060155480,0.000060468401,0.000059317466,0.000063462786,0.000066742167,0.000064734442,0.000066818727,0.000068767832,0.000068663827,0.000035604183,0.000036695704,0.000036807847,0.000038696073,0.000037560310,0.000036725518,0.000039139791,0.000043221467,0.000041602891,0.000032573669,0.000030219071,0.000030374374,0.000030326837,0.000031034948,0.000031205056,0.000033476358,0.000032631400,0.000034200472,0.000019713258,0.000019823913,0.000020178489,0.000020734459,0.000020793413,0.000021086447,0.000021595761,0.000020881560,0.000021774823
26,0.000109363981,0.000111285712,0.000117310022,0.000118889317,0.000116353079,0.000122160360,0.000130954474,0.000129107223,0.000131405830,0.000060155480,0.000060468401,0.000059866894,0.000063462786,0.000066742167,0.000065273499,0.000066924898,0.000068878393,0.000068699951,0.000035604183,0.000036719038,0.000036868860,0.000038753716,0.000037560310,0.000036900546,0.000039740775,0.000043933419,0.000041634218,0.000032595295,0.000030308848,0.000030552374,0.000030689921,0.000031066677,0.000031205056,0.000033516805,0.000032761857,0.000034236506,0.000019798515,0.000019902834,0.000020239260,0.000020762425,0.000020919739,0.000021101435,0.000021631851,0.000020881560,0.000021774823
27,0.000109363981,0.000111285712,0.000117310022,0.000118889317,0.000116353079,0.000122160360,0.000130954474,0.000129107223,0.000132565380,0.000060332745,0.000061252896,0.000059866894,0.000063496259,0.000066799574,0.000065273499,0.000067666918,0.000069102480,0.000069142921,0.000035769564,0.000036929941,0.000037115169,0.000038918749,0.000037945117,0.000036938212,0.000039797146,0.000044237706,0.000041887876,0.000032750013,0.000030308848,0.000030552374,0.000030689921,0.000031066677,0.000031351027,0.000033703886,0.000032761857,0.000034415953,0.000019838703,0.000019902834,0.000020327784,0.000020784840,0.000020919739,0.000021101435,0.000021631851,0.000020881560,0.000021930700
28,0.000109369646,0.000111285712,0.000117310022,0.000118889317,0.000116353079,0.000122160360,0.000130954474,0.000129107223,0.000133054657,0.000060748320,0.000061275966,0.000060372497,0.000063496259,0.000066879968,0.000065569256,0.000068345522,0.000069199283,0.000069863044,0.000035769564,0.000037084976,0.000037164314,0.000039003210,0.000038141046,0.000037247646,0.000039834489,0.000044372619,0.000041887876,0.000032996998,0.000030424036,0.000030637063,0.000030698363,0.000031130342,0.000031448514,0.000033818992,0.000032921741,0.000034451916,0.000019938096,0.000019962444,0.000020376437,0.000020797540,0.000020919739,0.000021101435,0.000021893417,0.000020894963,0.000021954459
29,0.000109866503,0.000111285712,0.000117310022,0.000118889317,0.000116353079,0.000122160360,0.000130954474,0.000129107223,0.000133130144,0.000060815351,0.000061938607,0.000060841279,0.000063496259,0.000066879968,0.000066484631,0.000069669026,0.000069417964,0.000069863044,0.000035800191,0.000037178460,0.000037903220,0.000039187383,0.000038252430,0.000037377590,0.000039848292,0.000044430252,0.000041907211,0.000033047826,0.000030486103,0.000030637063,0.000030782140,0.000031214360,0.000031455115,0.000033913570,0.000032993554,0.000034491453,0.000020041974,0.000019974534,0.000020376437,0.000020954699,0.000020991204,0.000021101435,0.000022016742,0.000021052179,0.000021954459
30,0.000109896045,0.000111525587,0.000119555612,0.000120432567,0.000116353079,0.000122160360,0.000130954474,0.000129129261,0.000133130144,0.000062371514,0.000061946807,0.000061592860,0.000063713942,0.000066879968,0.000066731675,0.000069790520,0.000069508493,0.000069863044,0.000035971874,0.000037466536,0.000037903220,0.000039187383,0.000038252430,0.000037404689,0.000039912836,0.000044761357,0.000042037014,0.000033075904,0.000030655189,0.000030696890,0.000030979864,0.000031241605,0.000031587430,0.000033937823,0.000033031563,0.000034582343,0.000020228173,0.000019997280,0.000020415349,0.000021084097,0.000020991204,0.000021101435,0.000022128698,0.000021149623,0.000021954459
31,0.000109896045,0.000111525587,0.000119555612,0.000120432567,0.000116353079,0.000122160360,0.000130954474,0.000129129261,0.000133130144,0.000062440986,0.000062514603,0.000061659290,0.000063713942,0.000066894478,0.000066731675,0.000070535334,0.000069749424,0.000069863044,0.000036384732,0.000037497763,0.000037909050,0.000039300540,0.000038525584,0.000037431141,0.000040009853,0.000044847896,0.000042238040,0.000033145427,0.000030655189,0.000030727704,0.000030980013,0.000031302486,0.000031590840,0.000034088984,0.000033049261,0.000034605184,0.000020233036,0.000019997280,0.000020445280,0.000021124640,0.000020998724,0.000021101435,0.000022130725,0.000021278462,0.000021954459
32,0.000110240171,0.000111525587,0.000120705706,0.000120432567,0.000116353079,0.000122160360,0.000130954474,0.000129129261,0.000133130144,0.000062440986,0.000062541611,0.000062056159,0.000063759402,0.000066894478,0.000066985021,0.000070596676,0.000069903891,0.000070288901,0.000036387170,0.000037497763,0.000038300685,0.000040192114,0.000038528264,0.000037432708,0.000040772258,0.000045123511,0.000042729573,0.000033145427,0.000030655189,0.000030727704,0.000030980013,0.000031302486,0.000031590840,0.000034179760,0.000033049261,0.000034722728,0.000020233036,0.000020025861,0.000020445280,0.000021238667,0.000020998724,0.000021287776,0.000022487297,0.000021355706,0.000021970182
33,0.000110293697,0.000111525587,0.000120739772,0.000120432567,0.000116353079,0.000122160360,0.000130954474,0.000129129261,0.000133130144,0.000062787141,0.000063064044,0.000062056159,0.000063928892,0.000067856604,0.000067224574,0.000070596676,0.000069917391,0.000070288901,0.000036387170,0.000037533988,0.000038300685,0.000040239896,0.000038568686,0.000037708721,0.000040901993,0.000045313194,0.000042906001,0.000033518366,0.000030703009,0.000031137420,0.000031063642,0.000031312741,0.000031624360,0.000034182814,0.000033218813,0.000034728068,0.000020309280,0.000020025861,0.000020500166,0.000021240261,0.000021097653,0.000021287776,0.000022529273,0.000021362689,0.000022005963
34,0.000110436618,0.000111700340,0.000123105073,0.000120432567,0.000116663145,0.000122271535,0.000130954474,0.000129129261,0.000133130144,0.000062847500,0.000063064044,0.000062214359,0.000064093065,0.000067978179,0.000067525168,0.000070726068,0.000070232126,0.000070352707,0.000036394394,0.000037660855,0.000038300685,0.000040334617,0.000038568686,0.000037708721,0.000041096666,0.000045631851,0.000043096323,0.000033711078,0.000030703009,0.000031137420,0.000031278149,0.000031613364,0.000031624360,0.000034202890,0.000033286379,0.000034856938,0.000020330141,0.000020025861,0.000020500166,0.000021352993,0.000021130875,0.000021393630,0.000022613883,0.000021515612,0.000022005963
35,0.000110436618,0.000111700340,0.000123105073,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000129129261,0.000133130144,0.000063061649,0.000063141719,0.000062879712,0.000064113564,0.000068219863,0.000067525168,0.000070956006,0.000070300617,0.000071112433,0.000036394394,0.000037660855,0.000038300685,0.000040758933,0.000038568686,0.000037857982,0.000041221644,0.000045670673,0.000043127438,0.000033721655,0.000030772979,0.000031225155,0.000031278149,0.000031613679,0.000031636153,0.000034208387,0.000033488008,0.000034856938,0.000020365818,0.000020146604,0.000020500166,0.000021362739,0.000021134644,0.000021393630,0.000022613883,0.000021515612,0.000022146771
36,0.000110436618,0.000111849161,0.000123891717,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000129129261,0.000133130144,0.000063117304,0.000063243802,0.000062879712,0.000064353487,0.000068475435,0.000067559558,0.000071002221,0.000070768763,0.000071126441,0.000036405885,0.000037673332,0.000038300685,0.000040920714,0.000038753753,0.000037935583,0.000041292330,0.000045896886,0.000043243550,0.000033804419,0.000030772979,0.000031326667,0.000031337681,0.000031613679,0.000031636153,0.000034379844,0.000033488008,0.000034862993,0.000020535334,0.000020174574,0.000020627486,0.000021412942,0.000021134644,0.000021447938,0.000022680344,0.000021539683,0.000022250740
37,0.000110466255,0.000111849161,0.000127138848,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000129129261,0.000133130144,0.000063342988,0.000063243802,0.000063133950,0.000064354237,0.000068811787,0.000067559558,0.000071130674,0.000070768763,0.000071192611,0.000036591592,0.000037673332,0.000038300685,0.000040920714,0.000038807689,0.000038071218,0.000041650583,0.000046220587,0.000043562335,0.000033844532,0.000030772979,0.000031459898,0.000031532856,0.000031827718,0.000032065658,0.000034396814,0.000033488008,0.000034970419,0.000020535334,0.000020206418,0.000020627486,0.000021515421,0.000021143408,0.000021491026,0.000022900842,0.000021548359,0.000022253623
38,0.000112255070,0.000111849161,0.000127226861,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000129138850,0.000133130144,0.000063893915,0.000063243802,0.000063634480,0.000064533732,0.000068811787,0.000067746704,0.000071130674,0.000070796352,0.000071512791,0.000036591592,0.000037834449,0.000038311048,0.000041557291,0.000039176116,0.000038110635,0.000041921633,0.000046239137,0.000043660276,0.000033892040,0.000030772979,0.000031556086,0.000031587045,0.000031942555,0.000032065658,0.000034529303,0.000033630057,0.000035129447,0.000020535334,0.000020269960,0.000020661783,0.000021572246,0.000021210847,0.000021491026,0.000023010366,0.000021730374,0.000022253623
39,0.000112560420,0.000111849161,0.000127226861,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000129342456,0.000133130144,0.000063923441,0.000063493277,0.000063783466,0.000064651407,0.000068858807,0.000067880891,0.000071346764,0.000070796352,0.000071816919,0.000036794125,0.000037998367,0.000038331565,0.000041557291,0.000039259187,0.000038145499,0.000042260558,0.000046239137,0.000043675512,0.000033892040,0.000030772979,0.000031739422,0.000031587045,0.000032072298,0.000032109900,0.000034729076,0.000033964707,0.000035528744,0.000020535334,0.000020269960,0.000020871637,0.000021684353,0.000021383426,0.000021644940,0.000023118117,0.000021746771,0.000022253623
40,0.000112560420,0.000111849161,0.000127226861,0.000120432567,0.000116677840,0.000122347022,0.000130954474,0.000131713812,0.000133130144,0.000063990419,0.000063847636,0.000063783466,0.000064776753,0.000069007765,0.000068166224,0.000071451988,0.000070872049,0.000071816919,0.000036921751,0.000038538691,0.000038351784,0.000041846684,0.000039760653,0.000038145499,0.000042490824,0.000046362373,0.000043675512,0.000033937901,0.000030772979,0.000031774606,0.000031587045,0.000032072298,0.000032152704,0.000034924851,0.000034013624,0.000035528744,0.000020535334,0.000020276968,0.000020871637,0.000021922141,0.000021565951,0.000021667809,0.000023135946,0.000021764627,0.000022330804
