Iterasi,P20_G200_10_Customers,P20_G500_10_Customers,P20_G1000_10_Customers,P50_G200_10_Customers,P50_G500_10_Customers,P50_G1000_10_Customers,P100_G200_10_Customers,P100_G500_10_Customers,P100_G1000_10_Customers,P20_G200_20_Customers,P20_G500_20_Customers,P20_G1000_20_Customers,P50_G200_20_Customers,P50_G500_20_Customers,P50_G1000_20_Customers,P100_G200_20_Customers,P100_G500_20_Customers,P100_G1000_20_Customers,P20_G200_30_Customers,P20_G500_30_Customers,P20_G1000_30_Customers,P50_G200_30_Customers,P50_G500_30_Customers,P50_G1000_30_Customers,P100_G200_30_Customers,P100_G500_30_Customers,P100_G1000_30_Customers,P20_G200_40_Customers,P20_G500_40_Customers,P20_G1000_40_Customers,P50_G200_40_Customers,P50_G500_40_Customers,P50_G1000_40_Customers,P100_G200_40_Customers,P100_G500_40_Customers,P100_G1000_40_Customers,P20_G200_50_Customers,P20_G500_50_Customers,P20_G1000_50_Customers,P50_G200_50_Customers,P50_G500_50_Customers,P50_G1000_50_Customers,P100_G200_50_Customers,P100_G500_50_Customers,P100_G1000_50_Customers
11,0.000136786026,0.000138015948,0.000137250013,0.000138630909,0.000139223831,0.000139245869,0.000139860830,0.000139245869,0.000139860830,0.000074980285,0.000079692868,0.000075550339,0.000085201118,0.000082131131,0.000085661130,0.000090719515,0.000091390936,0.000092105633,0.000046134209,0.000044667385,0.000046607051,0.000049788123,0.000050249535,0.000049772565,0.000055710455,0.000053722198,0.000054442151,0.000036279198,0.000037389406,0.000037538629,0.000038995402,0.000039124974,0.000038371780,0.000042285343,0.000041861452,0.000042621427,0.000023272690,0.000022819592,0.000023303587,0.000025801146,0.000024857992,0.000024927775,0.000027648584,0.000026425617,0.000026418936
12,0.000136786026,0.000138015948,0.000137250013,0.000138959387,0.000139223831,0.000139245869,0.000139860830,0.000139245869,0.000139860830,0.000077654056,0.000081078394,0.000075983673,0.000086464069,0.000083130033,0.000087313969,0.000092054979,0.000092493981,0.000093556405,0.000046361538,0.000045254822,0.000047050813,0.000050001411,0.000050777873,0.000051000344,0.000056229793,0.000053935192,0.000055808241,0.000036417259,0.000038823577,0.000037897320,0.000039455739,0.000039804593,0.000038969828,0.000042551419,0.000042250806,0.000043228780,0.000023394910,0.000023109114,0.000023664258,0.000026018895,0.000025089068,0.000025019099,0.000028262321,0.000026599691,0.000027154965
13,0.000137400987,0.000138015948,0.000137250013,0.000139245869,0.000139223831,0.000139245869,0.000139860830,0.000139574348,0.000139860830,0.000079261032,0.000081544453,0.000076334460,0.000088697276,0.000085544719,0.000088135238,0.000092722854,0.000094166144,0.000095079340,0.000047812813,0.000045315859,0.000048609994,0.000050354275,0.000052223937,0.000051711853,0.000057079662,0.000054692548,0.000056534542,0.000036714946,0.000038917795,0.000038203384,0.000039936355,0.000040780864,0.000039405720,0.000043015092,0.000042602815,0.000043916333,0.000023557437,0.000023141221,0.000023754086,0.000026298649,0.000025332963,0.000025293775,0.000028946292,0.000027124968,0.000027789193
14,0.000137400987,0.000138630909,0.000137250013,0.000139245869,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000080272995,0.000082188378,0.000077566501,0.000090553539,0.000087123209,0.000089859805,0.000093964776,0.000095493441,0.000096131904,0.000048367924,0.000046708294,0.000048871966,0.000051248431,0.000052966349,0.000052651111,0.000057597773,0.000055969885,0.000057548807,0.000036973263,0.000039370435,0.000038620308,0.000041010992,0.000040964050,0.000040197184,0.000043606581,0.000042868114,0.000044813541,0.000024040557,0.000023246247,0.000024089485,0.000026424792,0.000025639235,0.000025767081,0.000029299747,0.000028064902,0.000028421162
15,0.000137400987,0.000138630909,0.000137325500,0.000139245869,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000083757267,0.000083424417,0.000077909189,0.000092053753,0.000087542242,0.000090662093,0.000095506116,0.000096716398,0.000096748381,0.000048943768,0.000047346007,0.000049499340,0.000051932300,0.000053750881,0.000053293720,0.000058815156,0.000057073839,0.000058068482,0.000037964504,0.000040149525,0.000039198506,0.000041340073,0.000041118324,0.000040664241,0.000044809117,0.000043263820,0.000045542982,0.000024207445,0.000023737366,0.000024366891,0.000026616269,0.000025852262,0.000026393822,0.000029330915,0.000028419151,0.000029085452
16,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139838792,0.000139860830,0.000139860830,0.000139860830,0.000085339284,0.000083556936,0.000078954469,0.000092925103,0.000091468665,0.000092512280,0.000095956237,0.000097340398,0.000098008706,0.000049116172,0.000047845340,0.000049646184,0.000052194759,0.000054489058,0.000054146155,0.000059817899,0.000057764581,0.000058855476,0.000038429815,0.000040694000,0.000039432079,0.000041871185,0.000041518899,0.000041052775,0.000045620398,0.000044123235,0.000045870924,0.000024248391,0.000023850886,0.000024632067,0.000027184363,0.000026295951,0.000026502661,0.000029762221,0.000028797167,0.000029203108
17,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139838792,0.000139860830,0.000139860830,0.000139860830,0.000086423908,0.000084888127,0.000079084916,0.000094174659,0.000093292013,0.000092980039,0.000096333748,0.000098367729,0.000098909853,0.000049723053,0.000048254518,0.000050139034,0.000054002594,0.000055110010,0.000055517469,0.000060460682,0.000058305107,0.000059940814,0.000038867015,0.000040767167,0.000040070534,0.000042012514,0.000041805705,0.000041457706,0.000046421774,0.000045104586,0.000046961710,0.000024378563,0.000023998436,0.000024719260,0.000027321169,0.000026597314,0.000026976067,0.000030148864,0.000029243347,0.000029990482
18,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000087167237,0.000085835069,0.000079180610,0.000094770527,0.000095557303,0.000093389388,0.000097625806,0.000098395579,0.000099436361,0.000049946905,0.000048802067,0.000050739050,0.000054671338,0.000055740048,0.000055825097,0.000060858491,0.000058751445,0.000060768698,0.000039761260,0.000041121530,0.000040255597,0.000043184713,0.000042077517,0.000041682293,0.000047506074,0.000045896360,0.000047312051,0.000024460636,0.000024714072,0.000024940580,0.000027683685,0.000027160673,0.000027134200,0.000030373842,0.000029922187,0.000030300522
19,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000087234595,0.000086126055,0.000080333388,0.000095583678,0.000096450709,0.000094151948,0.000098256067,0.000098981728,0.000100517229,0.000050527666,0.000049016476,0.000051300376,0.000055598103,0.000056174383,0.000055963043,0.000061843395,0.000059907400,0.000061449174,0.000039918940,0.000041626372,0.000040565765,0.000044018152,0.000043076002,0.000042284695,0.000047703692,0.000046545305,0.000047722117,0.000024627393,0.000024735580,0.000024994718,0.000028333418,0.000027735482,0.000027289990,0.000030707025,0.000030092900,0.000030631016
20,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000088336682,0.000087688631,0.000080568093,0.000096354521,0.000097558703,0.000094981649,0.000098844980,0.000099224808,0.000101037623,0.000051118034,0.000049904295,0.000051891939,0.000056118907,0.000056835963,0.000056829997,0.000062441540,0.000060214334,0.000062477695,0.000040623277,0.000042049770,0.000041086793,0.000044084896,0.000044167056,0.000042506102,0.000048173421,0.000047282061,0.000047982586,0.000024699836,0.000024922020,0.000024994718,0.000028492426,0.000028118302,0.000027531058,0.000031269999,0.000030198287,0.000030729258
21,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000088706006,0.000088604020,0.000081482042,0.000096888305,0.000098658806,0.000095899514,0.000098900964,0.000100106879,0.000101487841,0.000051188840,0.000050054683,0.000052015928,0.000057195309,0.000057469761,0.000057309350,0.000063498361,0.000061171931,0.000063136534,0.000040888833,0.000042118097,0.000041750515,0.000044193217,0.000044707630,0.000042858902,0.000048779320,0.000047545966,0.000048517656,0.000025273720,0.000025309527,0.000025136865,0.000028775092,0.000028302728,0.000027786393,0.000031543435,0.000030568223,0.000031338075
22,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000088899830,0.000090470412,0.000081936339,0.000097875568,0.000099226066,0.000096350351,0.000100350533,0.000100456496,0.000101962999,0.000051510653,0.000050177164,0.000052043055,0.000058138470,0.000057831587,0.000057690908,0.000064076745,0.000061593791,0.000063586036,0.000041049016,0.000042331456,0.000042019876,0.000044700272,0.000045574253,0.000043279668,0.000049379139,0.000048032199,0.000048789697,0.000025471869,0.000025442811,0.000025253513,0.000029262657,0.000028669273,0.000028209095,0.000031665877,0.000030738404,0.000031401490
23,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000090708149,0.000090643251,0.000081970204,0.000098333416,0.000099550524,0.000096930752,0.000100383702,0.000101549908,0.000101981760,0.000052997120,0.000050838524,0.000052454895,0.000059491447,0.000058761828,0.000058203992,0.000065872543,0.000062678891,0.000063905521,0.000041138659,0.000042807529,0.000043108008,0.000045400615,0.000045989450,0.000043799388,0.000049538218,0.000048544631,0.000050024945,0.000025668209,0.000025611944,0.000025555081,0.000029340417,0.000028760305,0.000028327631,0.000032038710,0.000030967919,0.000031834314
24,0.000137400987,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000090842740,0.000091682474,0.000082085867,0.000098525335,0.000100283147,0.000097692378,0.000100514550,0.000101814304,0.000102257282,0.000053167349,0.000051259406,0.000052498885,0.000060044448,0.000059181423,0.000058917983,0.000066609438,0.000063618741,0.000064291488,0.000041139536,0.000043372024,0.000043571920,0.000046141227,0.000046173341,0.000044102616,0.000050195206,0.000048606258,0.000050540332,0.000025714134,0.000025611944,0.000025641890,0.000029552699,0.000029205439,0.000028438459,0.000032531696,0.000031030077,0.000032093512
25,0.000137472113,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000091010187,0.000092124219,0.000083314599,0.000098627113,0.000101345178,0.000098053819,0.000101184650,0.000102037768,0.000103358281,0.000053867244,0.000052325165,0.000052742224,0.000060406532,0.000059218409,0.000059488149,0.000066766657,0.000064073861,0.000064577298,0.000041855544,0.000044228205,0.000043725029,0.000046536756,0.000046650578,0.000044272119,0.000050603242,0.000048948872,0.000051254601,0.000025798816,0.000025979045,0.000025789205,0.000029844070,0.000029600201,0.000028476633,0.000032767025,0.000031363992,0.000032229153
26,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000091530075,0.000092725973,0.000084330439,0.000098634305,0.000101637914,0.000098443161,0.000101638608,0.000102179231,0.000103768728,0.000054254987,0.000052901993,0.000053488039,0.000060935465,0.000059409881,0.000059829655,0.000067474705,0.000065112079,0.000065224285,0.000042446474,0.000044272913,0.000043790830,0.000047100148,0.000047002176,0.000044720077,0.000051807867,0.000049207110,0.000051513806,0.000025974105,0.000026542411,0.000026017638,0.000030029498,0.000029791716,0.000029054857,0.000032940588,0.000031559082,0.000032309441
27,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000092575456,0.000094527611,0.000085235130,0.000098781077,0.000101823227,0.000098772644,0.000101678084,0.000102247951,0.000104512625,0.000054836397,0.000053011282,0.000053580730,0.000062281797,0.000059495162,0.000060280525,0.000067852849,0.000065417823,0.000065893550,0.000042654849,0.000044507764,0.000044617254,0.000047332591,0.000047786277,0.000045072657,0.000052250049,0.000049629732,0.000051650020,0.000026258178,0.000026617381,0.000026366739,0.000030128025,0.000029859181,0.000029208627,0.000033345387,0.000031680573,0.000032577787
28,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000092866086,0.000094934334,0.000086509129,0.000099271285,0.000102388621,0.000099272410,0.000101882374,0.000102837501,0.000105085359,0.000055281842,0.000053180153,0.000053689008,0.000062704449,0.000060252647,0.000060494833,0.000068155479,0.000066387632,0.000066705471,0.000042914920,0.000044703064,0.000044675905,0.000047595400,0.000048489817,0.000045672393,0.000052976271,0.000050474813,0.000052395750,0.000026502663,0.000026814508,0.000026782195,0.000030172609,0.000030251929,0.000029579397,0.000033541718,0.000031976216,0.000033273782
29,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000093367561,0.000096464442,0.000087529728,0.000099397321,0.000102858121,0.000099440543,0.000101882374,0.000103177803,0.000105152242,0.000055815749,0.000053344568,0.000053829989,0.000063296433,0.000061145500,0.000060804291,0.000068331505,0.000067350832,0.000067562529,0.000043250555,0.000044807655,0.000044945109,0.000048776999,0.000048595562,0.000046027373,0.000053736791,0.000050725810,0.000052951942,0.000026517909,0.000026905700,0.000026782195,0.000030591865,0.000030379156,0.000029740797,0.000033663929,0.000032360425,0.000033640181
30,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000094197357,0.000097112179,0.000088924892,0.000099946023,0.000102933375,0.000099911964,0.000102161822,0.000103561828,0.000105207477,0.000056745599,0.000054043159,0.000054023670,0.000063752233,0.000061249319,0.000061084370,0.000069195334,0.000068109377,0.000067793279,0.000043489162,0.000045331017,0.000045219434,0.000049004607,0.000049098286,0.000046409602,0.000053964324,0.000050975140,0.000053049790,0.000026713842,0.000027163545,0.000026783009,0.000030794431,0.000030825617,0.000029930066,0.000033938082,0.000032454140,0.000033859301
31,0.000138015948,0.000138630909,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095089692,0.000097916748,0.000089930259,0.000100105400,0.000102933375,0.000099911964,0.000102557995,0.000103865594,0.000105229939,0.000056989619,0.000054352482,0.000054368027,0.000063937659,0.000061494426,0.000061509486,0.000069815783,0.000069051084,0.000068274245,0.000043668168,0.000045595029,0.000045445924,0.000049313456,0.000049705841,0.000046957983,0.000054581392,0.000050991547,0.000053319619,0.000026787935,0.000027169450,0.000027019096,0.000030874532,0.000031179812,0.000030180586,0.000034234674,0.000032625951,0.000033930234
32,0.000138015948,0.000139223831,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095151088,0.000098669691,0.000090650930,0.000100105400,0.000102933375,0.000100636122,0.000103078027,0.000104061412,0.000105237737,0.000057197048,0.000054946482,0.000054641240,0.000064252842,0.000061897959,0.000061689382,0.000069920123,0.000069123981,0.000068315818,0.000044018161,0.000045796270,0.000045463172,0.000049621082,0.000049811368,0.000047144450,0.000054937803,0.000051375366,0.000053961065,0.000026984303,0.000027735944,0.000027020616,0.000030968570,0.000031243599,0.000030426803,0.000034411795,0.000033003275,0.000034136317
33,0.000138015948,0.000139223831,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095184262,0.000099071812,0.000091374462,0.000100789124,0.000103030839,0.000100737380,0.000103130300,0.000104061412,0.000105260317,0.000057383305,0.000055345104,0.000054955815,0.000064575075,0.000062532702,0.000061800085,0.000070822962,0.000069227184,0.000068440585,0.000044167644,0.000046044161,0.000045756298,0.000050072249,0.000050095098,0.000047488465,0.000055372065,0.000051977719,0.000054823657,0.000027034091,0.000027881287,0.000027282221,0.000031094203,0.000031789851,0.000030840153,0.000034660728,0.000033303138,0.000034350062
34,0.000138015948,0.000139245869,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095287930,0.000099469165,0.000091531017,0.000100789124,0.000103052329,0.000101522470,0.000103444801,0.000104061412,0.000105260317,0.000057499415,0.000055459142,0.000055027142,0.000064911147,0.000062920718,0.000061829872,0.000071458465,0.000069363998,0.000068725396,0.000044833513,0.000046241202,0.000045756298,0.000050740534,0.000050522980,0.000048059540,0.000055974135,0.000052071682,0.000054915550,0.000027645602,0.000028010027,0.000027628821,0.000031143317,0.000031932146,0.000031059586,0.000034867019,0.000033390351,0.000034609157
35,0.000138015948,0.000139245869,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095499590,0.000099786387,0.000091707540,0.000100963067,0.000103052329,0.000102085264,0.000103573997,0.000104127970,0.000105260317,0.000058065481,0.000055602456,0.000055321067,0.000065154782,0.000063174665,0.000061854863,0.000071720530,0.000069582079,0.000068788596,0.000045381947,0.000046365073,0.000046148847,0.000051363786,0.000051199354,0.000048224643,0.000056224423,0.000052251746,0.000055364667,0.000027712278,0.000028188835,0.000027994013,0.000031385314,0.000032094348,0.000031059586,0.000035285232,0.000033575793,0.000034658995
36,0.000138015948,0.000139245869,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095543042,0.000100041788,0.000091707540,0.000101159783,0.000103052329,0.000102781145,0.000103971952,0.000104127970,0.000105260317,0.000058481480,0.000056036073,0.000056031713,0.000065524481,0.000063690820,0.000062761688,0.000071944734,0.000069923019,0.000068936842,0.000045635288,0.000046729008,0.000046170772,0.000051752205,0.000051779349,0.000048925762,0.000056321786,0.000053269908,0.000055727885,0.000027740506,0.000028395460,0.000028299377,0.000031430149,0.000032333499,0.000031327422,0.000035374592,0.000033709993,0.000035781870
37,0.000138015948,0.000139245869,0.000137400987,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000095861894,0.000100760195,0.000091942604,0.000101514144,0.000103052329,0.000103092988,0.000104181520,0.000104151223,0.000105260317,0.000058923766,0.000056158183,0.000056085368,0.000066111858,0.000064040696,0.000063170547,0.000072103412,0.000070372493,0.000069249972,0.000045763235,0.000047279440,0.000047098561,0.000052292282,0.000052439450,0.000048947425,0.000056484482,0.000053425754,0.000056513034,0.000027888804,0.000028582832,0.000028397459,0.000031496375,0.000032516380,0.000031445370,0.000035470360,0.000033866986,0.000036181896
38,0.000138015948,0.000139245869,0.000137472113,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000097296276,0.000101177179,0.000092111535,0.000101882600,0.000103052329,0.000103544322,0.000104380590,0.000104151223,0.000105260317,0.000059119251,0.000056338511,0.000056478563,0.000066475270,0.000064092091,0.000064017792,0.000072371082,0.000070437130,0.000069421045,0.000045798787,0.000047549185,0.000047544550,0.000052432371,0.000052699345,0.000049320892,0.000056657760,0.000053716323,0.000057026550,0.000027888804,0.000028686738,0.000028584435,0.000031722505,0.000032653386,0.000031970414,0.000035693214,0.000033991461,0.000036453679
39,0.000138015948,0.000139245869,0.000137472113,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000097372635,0.000101625336,0.000093606128,0.000102316271,0.000103052329,0.000103598099,0.000105007703,0.000104151223,0.000105260317,0.000059218154,0.000056523456,0.000056840312,0.000066719500,0.000065258188,0.000064642827,0.000073500228,0.000071340523,0.000069618979,0.000045891988,0.000047966547,0.000047987184,0.000052727934,0.000052812990,0.000049684103,0.000056695651,0.000054113356,0.000057511881,0.000027999135,0.000028905114,0.000028620355,0.000031943204,0.000032695864,0.000032267596,0.000036001275,0.000034144383,0.000036578842
40,0.000138015948,0.000139245869,0.000138015948,0.000139245869,0.000139245869,0.000139860830,0.000139860830,0.000139860830,0.000139860830,0.000097690468,0.000101898657,0.000094503723,0.000102441920,0.000103052329,0.000103814729,0.000105378973,0.000104206908,0.000105260317,0.000059278160,0.000056603542,0.000057101501,0.000066731467,0.000065320408,0.000064923703,0.000073825280,0.000071444853,0.000069951190,0.000046365606,0.000047988342,0.000048407805,0.000052994593,0.000052993951,0.000050429230,0.000057161757,0.000054417762,0.000057803368,0.000028475240,0.000028994139,0.000028766631,0.000032555316,0.000032788960,0.000032546004,0.000036599147,0.000034415582,0.000036835700
