No,Dataset,PopSize,MaxIter,Fitness,TotalDistance,TotalEnergy,RechargeCount,Feasible,Route
12,20_Customers,20,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
13,20_Customers,50,200,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
14,20_Customers,50,500,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
15,20_Customers,50,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
16,20_Customers,100,200,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
17,20_Customers,100,500,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
18,20_Customers,100,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
19,30_Customers,20,200,0.000243,206.00,4119.93,4,YA,"V0(Depot) -> V13 -> V23 -> V22 -> V17 -> CS4 -> V25 -> V12 -> V6 -> V10 -> V16 -> V1 -> V2 -> CS4 -> V8 -> V19 -> V15 -> V3 -> V29 -> V11 -> V26 -> CS1 -> V4 -> V21 -> V27 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V24 -> V30 -> V7 -> V14 -> V0(Depot)"
20,30_Customers,20,500,0.000313,159.51,3190.16,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V15 -> V11 -> V3 -> V19 -> V26 -> CS1 -> V27 -> V21 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V7 -> V30 -> V14 -> V24 -> V16 -> V0(Depot)"
21,30_Customers,20,1000,0.000309,161.62,3232.33,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V16 -> V1 -> CS4 -> V17 -> V2 -> V25 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> CS1 -> V27 -> V21 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V0(Depot)"
22,30_Customers,50,200,0.000275,181.67,3633.37,3,YA,"V0(Depot) -> V4 -> V24 -> V10 -> V6 -> V16 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> V5 -> CS1 -> V21 -> V30 -> V14 -> V7 -> V20 -> V9 -> V28 -> V18 -> V27 -> CS1 -> V13 -> V23 -> V22 -> V12 -> V0(Depot)"
23,30_Customers,50,500,0.000298,167.58,3351.61,3,YA,"V0(Depot) -> V6 -> V10 -> V13 -> V23 -> V22 -> V12 -> V25 -> V17 -> CS4 -> V2 -> V1 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> CS3 -> V5 -> V27 -> V21 -> V20 -> V9 -> V28 -> V18 -> V26 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V16 -> V0(Depot)"
24,30_Customers,50,1000,0.000305,164.15,3282.91,3,YA,"V0(Depot) -> V4 -> V30 -> V7 -> V14 -> V24 -> V16 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> V5 -> V26 -> CS1 -> V27 -> V21 -> V20 -> V9 -> V28 -> V18 -> CS1 -> V12 -> V22 -> V23 -> V13 -> V6 -> V10 -> V0(Depot)"
25,30_Customers,100,200,0.000246,203.55,4070.94,4,YA,"V0(Depot) -> V19 -> V2 -> V25 -> V1 -> V17 -> CS4 -> V8 -> V3 -> V29 -> V15 -> V11 -> V26 -> CS1 -> V6 -> V13 -> V23 -> V22 -> V12 -> V16 -> CS1 -> V5 -> V20 -> V9 -> V28 -> V18 -> V21 -> V27 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V10 -> V24 -> V0(Depot)"
26,30_Customers,100,500,0.000302,165.41,3308.21,3,YA,"V0(Depot) -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V17 -> CS4 -> V25 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> CS1 -> V27 -> V21 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V10 -> V16 -> V0(Depot)"
27,30_Customers,100,1000,0.000314,159.10,3181.92,3,YA,"V0(Depot) -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> CS1 -> V21 -> V27 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V10 -> V6 -> V16 -> V0(Depot)"
28,40_Customers,20,200,0.000147,340.88,6817.58,7,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V23 -> V24 -> V36 -> CS4 -> V10 -> V32 -> V38 -> CS4 -> V20 -> V26 -> V19 -> V18 -> V39 -> CS2 -> V6 -> V8 -> V27 -> V33 -> V11 -> CS2 -> V16 -> V14 -> V30 -> V40 -> V12 -> V13 -> CS2 -> V35 -> V15 -> V9 -> V34 -> CS4 -> V17 -> V37 -> V1 -> V4 -> CS4 -> V5 -> V28 -> V31 -> V25 -> V7 -> V22 -> V21 -> V0(Depot)"
29,40_Customers,20,500,0.000181,276.16,5523.10,5,YA,"V0(Depot) -> V29 -> V2 -> V32 -> V9 -> V36 -> V38 -> CS4 -> V4 -> V10 -> V24 -> V34 -> CS4 -> V5 -> V11 -> V12 -> V40 -> V6 -> V8 -> CS1 -> V25 -> V31 -> V7 -> V22 -> V27 -> V33 -> CS2 -> V13 -> V19 -> V18 -> V26 -> V39 -> V16 -> V35 -> V15 -> V17 -> V20 -> CS2 -> V30 -> V14 -> V37 -> V28 -> V1 -> V23 -> V3 -> V21 -> V0(Depot)"
30,40_Customers,20,1000,0.000204,245.25,4904.96,5,YA,"V0(Depot) -> V3 -> V2 -> V32 -> V23 -> V24 -> V10 -> V4 -> CS4 -> V20 -> V17 -> V15 -> V16 -> V14 -> V30 -> V37 -> V5 -> V28 -> V1 -> V38 -> V34 -> CS4 -> V36 -> V9 -> V25 -> V31 -> V7 -> V22 -> V27 -> CS3 -> V40 -> V12 -> V33 -> V13 -> V39 -> V18 -> V26 -> V19 -> V35 -> CS2 -> V11 -> V6 -> V8 -> CS1 -> V29 -> V21 -> V0(Depot)"
31,40_Customers,50,200,0.000150,332.35,6646.98,7,YA,"V0(Depot) -> V23 -> V38 -> V28 -> V5 -> V1 -> CS4 -> V24 -> V10 -> V4 -> CS4 -> V17 -> V14 -> V26 -> CS2 -> V37 -> V30 -> V16 -> V15 -> V35 -> V18 -> V19 -> V39 -> V13 -> CS2 -> V33 -> V11 -> V40 -> V22 -> CS1 -> V8 -> V27 -> V25 -> V31 -> CS1 -> V6 -> V12 -> V20 -> V34 -> CS4 -> V36 -> V9 -> V32 -> V3 -> V2 -> V29 -> V7 -> V21 -> V0(Depot)"
32,40_Customers,50,500,0.000205,243.82,4876.40,5,YA,"V0(Depot) -> V29 -> V3 -> V2 -> V24 -> CS4 -> V4 -> V10 -> V32 -> V23 -> V9 -> V1 -> CS4 -> V34 -> V38 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V13 -> V39 -> CS2 -> V14 -> V37 -> V5 -> V28 -> V36 -> V30 -> V16 -> CS2 -> V11 -> V12 -> V33 -> V27 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V25 -> V31 -> V7 -> V21 -> V0(Depot)"
33,40_Customers,50,1000,0.000235,213.16,4263.20,4,YA,"V0(Depot) -> V7 -> V32 -> V23 -> V9 -> V24 -> V10 -> V4 -> CS4 -> V38 -> V1 -> V34 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V39 -> CS2 -> V36 -> V28 -> V5 -> V37 -> V14 -> V30 -> V16 -> V13 -> CS2 -> V11 -> V12 -> V33 -> V27 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V31 -> V25 -> V3 -> V2 -> V29 -> V21 -> V0(Depot)"
34,40_Customers,100,200,0.000158,317.31,6346.17,6,YA,"V0(Depot) -> V32 -> V23 -> V34 -> V1 -> CS4 -> V37 -> V15 -> V35 -> V19 -> V18 -> V26 -> V39 -> V13 -> V14 -> V16 -> CS2 -> V27 -> V12 -> V33 -> V11 -> V6 -> V8 -> CS3 -> V2 -> V3 -> V9 -> V36 -> V38 -> CS4 -> V5 -> V28 -> V24 -> V10 -> V4 -> CS4 -> V20 -> V17 -> V30 -> V40 -> CS1 -> V22 -> V25 -> V31 -> V7 -> V29 -> V21 -> V0(Depot)"
35,40_Customers,100,500,0.000180,277.19,5543.73,5,YA,"V0(Depot) -> V29 -> V24 -> V36 -> V28 -> CS4 -> V37 -> V34 -> V5 -> V12 -> V11 -> CS2 -> V13 -> V39 -> V18 -> V26 -> V19 -> V35 -> V15 -> V17 -> V16 -> V14 -> V33 -> V27 -> CS5 -> V22 -> V8 -> V6 -> V40 -> CS1 -> V31 -> V25 -> V30 -> V20 -> V1 -> V38 -> CS4 -> V4 -> V10 -> V9 -> V32 -> V23 -> V2 -> V3 -> V7 -> V21 -> V0(Depot)"
36,40_Customers,100,1000,0.000214,234.12,4682.41,5,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V36 -> V38 -> CS4 -> V24 -> V10 -> V4 -> CS4 -> V20 -> V17 -> V15 -> V16 -> V35 -> V19 -> V26 -> V18 -> V39 -> V13 -> CS2 -> V11 -> V12 -> V27 -> V5 -> V28 -> V1 -> V34 -> CS4 -> V37 -> V30 -> V14 -> V33 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V7 -> V31 -> V25 -> V21 -> V0(Depot)"
37,50_Customers,20,200,0.000114,438.71,8774.15,9,YA,"V0(Depot) -> V4 -> V19 -> V5 -> V21 -> CS1 -> V43 -> V42 -> V34 -> CS3 -> V47 -> V22 -> V27 -> V32 -> V25 -> CS5 -> V46 -> V2 -> V50 -> V38 -> V45 -> V10 -> V48 -> V28 -> CS6 -> V26 -> V7 -> V20 -> CS1 -> V31 -> V14 -> V33 -> V3 -> CS1 -> V37 -> V44 -> V40 -> CS5 -> V16 -> V24 -> V30 -> V12 -> V1 -> V18 -> V9 -> V23 -> V15 -> V39 -> CS5 -> V13 -> V6 -> V49 -> V11 -> V8 -> CS3 -> V17 -> V41 -> V36 -> V35 -> V29 -> V0(Depot)"
38,50_Customers,20,500,0.000139,359.10,7182.08,7,YA,"V0(Depot) -> V4 -> V48 -> CS5 -> V46 -> V2 -> V8 -> V11 -> V7 -> V40 -> V26 -> V10 -> V28 -> CS6 -> V13 -> V16 -> V50 -> V31 -> V5 -> CS1 -> V17 -> V44 -> V6 -> V24 -> V15 -> V23 -> V30 -> CS3 -> V34 -> V32 -> V45 -> V38 -> V25 -> V49 -> V39 -> CS3 -> V41 -> V14 -> V33 -> V3 -> V20 -> CS4 -> V21 -> V12 -> V27 -> V1 -> V22 -> V18 -> V47 -> V9 -> CS2 -> V37 -> V19 -> V36 -> V35 -> V29 -> V43 -> V42 -> V0(Depot)"
39,50_Customers,20,1000,0.000176,284.17,5683.45,6,YA,"V0(Depot) -> V42 -> V29 -> V43 -> V35 -> V4 -> V36 -> V19 -> V5 -> V21 -> V3 -> CS1 -> V41 -> V17 -> V44 -> V34 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V45 -> V38 -> V16 -> V15 -> V39 -> V47 -> CS2 -> V20 -> V33 -> V14 -> V18 -> CS2 -> V23 -> V30 -> V12 -> V22 -> V1 -> V27 -> V9 -> CS2 -> V8 -> V11 -> V32 -> V26 -> V25 -> V2 -> V49 -> V46 -> V6 -> V50 -> V24 -> CS3 -> V31 -> V37 -> V7 -> V40 -> V0(Depot)"
40,50_Customers,50,200,0.000118,422.48,8449.51,9,YA,"V0(Depot) -> V45 -> V30 -> CS2 -> V36 -> V11 -> V26 -> V10 -> CS6 -> V28 -> V25 -> V34 -> V7 -> V32 -> V38 -> CS5 -> V39 -> V2 -> V49 -> V48 -> V13 -> V16 -> CS3 -> V14 -> V20 -> CS1 -> V4 -> V29 -> V35 -> V17 -> V41 -> V5 -> V19 -> CS4 -> V3 -> V33 -> V31 -> V37 -> V44 -> V8 -> V6 -> V50 -> CS3 -> V46 -> V23 -> V15 -> V24 -> V18 -> V47 -> CS2 -> V12 -> V1 -> V9 -> V27 -> V22 -> V21 -> CS1 -> V42 -> V43 -> V40 -> V0(Depot)"
41,50_Customers,50,500,0.000179,279.86,5597.12,6,YA,"V0(Depot) -> V44 -> V8 -> V11 -> V26 -> V32 -> V45 -> V13 -> V48 -> V16 -> CS5 -> V38 -> V25 -> V34 -> V2 -> V6 -> V46 -> V49 -> V39 -> V15 -> V50 -> V24 -> CS3 -> V30 -> V9 -> V23 -> V12 -> V18 -> V22 -> V1 -> V27 -> V47 -> CS2 -> V14 -> V33 -> V20 -> V21 -> V37 -> V31 -> V5 -> V3 -> CS1 -> V36 -> V4 -> V35 -> V43 -> V29 -> V42 -> V19 -> CS1 -> V41 -> V17 -> V40 -> V10 -> V28 -> CS6 -> V7 -> V0(Depot)"
42,50_Customers,50,1000,0.000200,249.45,4988.90,5,YA,"V0(Depot) -> V4 -> V41 -> V36 -> V17 -> V37 -> V31 -> V34 -> CS3 -> V24 -> V50 -> V6 -> V39 -> V15 -> V23 -> V30 -> V9 -> V47 -> V18 -> V12 -> V27 -> V1 -> V22 -> CS2 -> V14 -> V33 -> V20 -> V3 -> V21 -> V5 -> V19 -> CS1 -> V44 -> V7 -> V11 -> V8 -> V25 -> V49 -> V46 -> V16 -> CS5 -> V48 -> V13 -> V38 -> V2 -> V26 -> V32 -> V45 -> V28 -> CS6 -> V10 -> V40 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
43,50_Customers,100,200,0.000111,451.72,9034.41,9,YA,"V0(Depot) -> V42 -> V4 -> V41 -> V21 -> V33 -> V20 -> CS1 -> V36 -> V7 -> V31 -> V50 -> V24 -> CS3 -> V12 -> V49 -> V38 -> V13 -> V16 -> CS5 -> V48 -> V46 -> V23 -> V18 -> CS2 -> V34 -> V25 -> V32 -> V26 -> V40 -> V10 -> V28 -> CS6 -> V2 -> V11 -> V8 -> V45 -> V6 -> CS3 -> V30 -> V39 -> V15 -> V14 -> CS1 -> V17 -> V19 -> V27 -> V22 -> V1 -> CS2 -> V5 -> V44 -> V47 -> V9 -> CS2 -> V37 -> V3 -> V35 -> V43 -> V29 -> V0(Depot)"
44,50_Customers,100,500,0.000163,305.86,6117.13,6,YA,"V0(Depot) -> V11 -> V8 -> V44 -> V5 -> V19 -> V41 -> V17 -> CS1 -> V37 -> V31 -> V49 -> V46 -> V24 -> V39 -> V16 -> CS5 -> V10 -> V32 -> V26 -> V25 -> V34 -> CS2 -> V22 -> V18 -> V12 -> V50 -> V6 -> V2 -> V38 -> V45 -> V48 -> V13 -> V28 -> CS6 -> V15 -> V9 -> V1 -> V27 -> V23 -> V30 -> CS3 -> V47 -> V14 -> V33 -> V20 -> V21 -> V3 -> CS1 -> V36 -> V4 -> V35 -> V43 -> V29 -> V42 -> V7 -> V40 -> V0(Depot)"
45,50_Customers,100,1000,0.000204,245.36,4907.25,5,YA,"V0(Depot) -> V26 -> V32 -> V25 -> V46 -> V50 -> V6 -> V49 -> V38 -> V16 -> CS5 -> V39 -> V24 -> V45 -> V10 -> V28 -> V13 -> V48 -> CS5 -> V15 -> V23 -> V9 -> V30 -> V47 -> V12 -> V27 -> V1 -> V22 -> V18 -> CS2 -> V2 -> V34 -> V8 -> V11 -> V7 -> V44 -> V17 -> V41 -> V36 -> V19 -> V5 -> CS1 -> V21 -> V31 -> V37 -> V14 -> V33 -> V20 -> V3 -> CS1 -> V4 -> V42 -> V35 -> V43 -> V29 -> V40 -> V0(Depot)"
